ticker,run_pct,run_bars,A_px,start,prior_sq,prior_rng,brk_vol,consol_breakout,L_atr,L_rsi,L_mr,L_de20,c1_ret,c1_batr,c1_vr,c1_rng,c1_cum,c1_contrib,c2_ret,c2_batr,c2_vr,c2_rng,c2_cum,c2_contrib,c3_ret,c3_batr,c3_vr,c3_rng,c3_cum,c3_contrib
AAPL,12.15991188941617,15,16.7839298248291,14.964285850524902,1,2.15131900062678,1.2640910319401806,1,2.809979282709952,29.442312809073798,1.730645153752697,-7.128865816832574,2.640155473632678,0.820600086634879,1.2640910319401806,3.3492563370724424,2.897370887907744,0.2382723587355578,-1.2710470070184716,0.7252353000432211,0.9216084738079573,2.5419428952557754,1.5894969349362964,0.13071615562607605,1.1558534614941143,0.5189993021289108,0.9499867562152812,2.5430869070922326,2.7637226517732145,0.2272814702036388
AAPL,20.942617994705742,12,16.633928298950195,13.753570556640625,0,2.3183241905308725,1.0213940419179801,0,2.8565655307641205,27.949336321400992,1.6364659387559264,-7.917228712445628,2.0843398850763495,0.5470277944131636,1.0213940419179801,2.7416151362281025,3.5237611970435587,0.16825791302378526,1.8712312495591885,0.19405052377664625,1.5480869971799038,2.35639287508545,5.460930167281668,0.2607568055083744,-0.16497886380900112,1.030314108248709,2.095010629197686,5.610911235013876,5.286941922929282,0.25244894999592754
AAPL,9.119126210856757,10,16.325000762939453,14.960714340209961,0,2.2809247180697927,0.8105962077444843,0,2.8097887870928315,47.96182231779941,0.641399767050459,-1.1357955858959417,-0.30374236051065434,0.47664832678155694,0.8105962077444843,2.095738022577821,3.428021361794648,0.3759155518336202,2.2319211178403493,0.9223681293426822,0.8536915551083312,3.5445808730496955,5.73645321233297,0.6290573328729069,-0.7382674591340666,0.12437089434740582,0.8793996982724641,2.565616897531657,4.955835385823798,0.5434550713777421
AAPL,32.11098543361848,35,18.347856521606445,13.888214111328125,1,2.1537226911489027,1.1113838822997184,0,2.4943360788585287,26.298842193211016,1.2636596772845599,-5.439416951479192,3.200257998321718,0.6437217425082575,1.1113838822997184,2.700265410535429,5.2331109958711375,0.162969492377906,2.2652815952664866,0.8325561783085754,1.3025807257888613,2.905681188298358,7.616937291386959,0.23720658798008842,0.5519876065038163,0.005935978023154451,0.6725427989241941,1.3141650472862467,8.2109694477344,0.25570593168834843
AAPL,11.110862988704447,5,17.74678611755371,15.972143173217773,1,1.8402024122454868,1.0458235174647308,0,2.602574679776688,34.91639643862571,1.3414783354718864,-6.499673916814872,1.1552502140406895,0.6366704916934289,1.0458235174647308,2.681630257415486,1.8111887468872414,0.16301062741287842,2.0556971931362127,0.1286357948858283,1.1811619277338687,1.2245007260140117,3.904118496255614,0.35137851130237396,1.6398354475508032,0.13769260651321077,1.0366912901686571,1.3931859313188102,5.607975062822404,0.5047290267662915
AAPL,21.232687959776314,47,20.540714263916016,16.943214416503906,1,1.93789207475281,0.8179541277278728,0,2.3574234080540637,48.90162510400307,0.2209986726409958,-0.5946451649503299,2.351332035389506,0.8567131741356246,0.8179541277278728,2.205105440150984,2.8561798754582286,0.13451805446719892,0.32789228488355165,0.3573167578129325,0.6727519188216159,1.644324994073723,3.193437353795804,0.1504019349714706,-1.2562288632642946,0.6289689996196722,0.7433769741386148,2.401684997588836,1.897091608762863,0.08934768939084664
AAPL,6.139571221510113,4,20.424285888671875,19.242856979370117,1,1.6370315192881526,0.9360911346042197,0,1.6917274444185364,54.39484103506135,-0.04146335915254431,0.14296213483416867,-1.1456683705468047,0.5454795523483813,0.9360911346042197,1.1515991517227444,1.0504818264294886,0.17110019389450265,0.8375266557983596,0.40099427031429213,1.2437111046033318,1.2367506977515146,1.8968065475385125,0.30894772274862004,3.8377500592403004,0.21150782504338939,1.3742881508540654,1.39626524083929,5.8073513011806455,0.9458887423334178
AAPL,11.678651718463385,11,19.68535614013672,17.626785278320312,0,1.8779315875075568,0.9401674374076873,0,2.404236781802895,32.1644194934032,1.1981316535077913,-6.119479749832214,0.18577866159137657,0.09150093423675904,0.9401674374076873,1.6808551737239341,1.6168566355808445,0.1384454879345937,1.4475663443061149,0.25706528651750876,0.8858567730222902,1.3168537759605092,3.0878280523793076,0.26439936105788653,0.7468766774914836,0.538714155319697,0.7711722849890177,1.7616431208577428,3.8577669974350517,0.330326401577342
AAPL,6.47789311162001,20,19.60714340209961,18.41428565979004,0,1.5517392745175855,0.9076841866875232,0,1.8815646332906804,41.099318067877384,0.47621122543699707,-2.2093465951783324,1.9947854669847924,1.0800311750988472,0.9076841866875232,2.4124946421676463,2.340966372910808,0.3613777400419891,-0.27100131118239706,0.2825574490366194,1.172448182584406,2.019998946579932,2.0636210121634835,0.31856360958808827,0.28883804011500747,0.44458548800615433,0.7804393683565097,1.4855273383741074,2.3584195747654255,0.36407201139748735
AAPL,42.01787363954113,96,25.934999465942383,18.26178550720215,1,1.2466340192090504,0.8822741143843739,0,1.4253355095511961,38.55187401236058,0.5726525833770082,-2.068364423772587,0.20272041914593883,0.13082588835873982,0.8822741143843739,1.339090205633942,1.5019685234690088,0.03574594317537225,1.1425525609575395,0.6692366532205299,1.150129059367309,1.6306694409639122,2.6616818642562197,0.06334641983766238,1.1868117244850995,0.7855815432489538,0.7681585802804423,1.5399966076579457,3.8800827411748053,0.0923436243932971
AAPL,25.81424628708278,29,29.9375,23.795000076293945,1,1.8680590508387873,1.1750641053983866,0,2.1259248110360875,40.699886305601,0.7430275906039601,-2.3098758858106296,-1.3122808768531729,0.3421531625839811,1.1750641053983866,2.3997480857361317,1.1346940823617104,0.043956119026008565,1.464778725767499,0.0796922473966747,1.1128000313374224,2.242246833687945,2.6160935656501865,0.10134301565718214,2.1398628099387884,0.6802620501591187,1.2401766929373461,1.7441838677924457,4.811937188873524,0.1864062632454768
AAPL,8.008652678103386,8,28.6924991607666,26.565000534057617,0,2.5753130291331563,1.0349156487884765,0,2.6322930334606687,34.75552854252402,1.2769258952665,-4.835263165085363,2.491806709235948,0.8264937849764377,1.0349156487884765,2.760256413474817,2.964428253860236,0.3701531796934254,2.9613360344778052,0.27469929346821603,1.1246418201577917,1.7665315906031056,6.013550970435846,0.7508817290675637,-0.772306022900645,0.17267727659559168,1.6160896590953222,1.41348561362911,5.194801931200324,0.6486486728789642
AAPL,27.68805276744025,33,33.400001525878906,26.157499313354492,1,2.2307271422825923,0.8246023498120914,0,2.43617650029185,36.13358977691222,1.082519812410402,-4.208840103176546,1.4022189288677802,0.21744672505923526,0.8246023498120914,1.3921113689095126,2.981939050447705,0.10769768013279409,3.8422268117386893,1.0185929477668305,1.221630522643724,3.083389575883667,6.938738723892401,0.25060407036106225,0.10725064548810191,0.24291166617174198,1.0947644695266312,2.7140441545836134,7.0534312114506115,0.25474637998902866
AAPL,6.264904150828548,5,32.3125,30.407499313354492,1,2.0446204232628893,0.8708305220575825,0,2.1923986232629367,49.41040661284647,0.5028822584925162,-0.9790332552444403,-0.6910410859304643,0.2942365230297489,0.8708305220575825,2.2817378253774203,1.6114438286050174,0.25721763490857247,1.1004131812038975,0.4014744387792299,0.6122427037165351,1.6646612664758598,2.7295895501065814,0.43569534096472756,1.6726722835782821,0.4315648047637832,0.87988406653844,1.3145451487014266,4.447918921544945,0.7099739779668772
