ticker,leg1,pull,leg2,corr_bars,resume,hold,swing,sig,rsi_at_peak,mr_at_peak,mr_at_corr,pb_bucket
AAPL,5.841262451179214,20.55513688327068,7.430364044170363,14,0,-9.716699173078819,13.605653560247623,-9.711865823492271,42.779652175081765,0.9410830348692727,2.682424334752705,>20%
AAPL,7.430364044170363,9.85799575899704,22.54026478757886,2,1,18.617849431513207,31.545452561986295,18.608515506797453,37.829445587963306,1.4841073303000358,2.730434134377297,5-10%
AAPL,22.54026478757886,0.7633159946765884,10.491006307013077,21,1,34.312472586978,35.29597169507429,27.72990265989481,66.82267305114058,-0.5460557116595263,0.15671056124713625,0-5%
AAPL,10.491006307013077,2.229787855313936,6.804436624395324,2,1,15.32793983849034,17.909296806830408,5.036809822420585,70.15599092811453,-0.6518593182239901,-0.10777117227207673,0-5%
AAPL,6.804436624395324,-0.5864652475916354,4.9085594226312015,14,1,12.654112553811963,11.946995862110244,4.530402119222798,74.58638655497916,-0.8310579580206973,0.03404401167120367,
AAPL,4.9085594226312015,17.680030621950753,22.931326909732512,22,1,6.114347052404478,28.865484140125762,20.22062522580319,70.91787673986764,-0.8210117558422647,1.5104296227780631,10-20%
AAPL,22.931326909732512,9.247088607341079,9.889319715596496,3,0,22.546654917780838,34.98839885846109,22.535356590321953,67.64034293159217,-0.6738899285081996,1.4494345076036979,5-10%
AAPL,9.889319715596496,4.6220498041515885,10.09178691760638,1,1,15.337400725925026,20.879115706501704,15.588189496579918,59.579130956110276,-0.4183859448529554,0.5929584594314692,0-5%
AAPL,10.09178691760638,1.017521650873921,20.591431805335393,15,1,31.360387557731556,32.66126214402044,10.283360645893168,67.37840774024812,-0.8337101562326151,0.000916048974943298,0-5%
AAPL,20.591431805335393,2.5686267296569443,25.010592051573937,9,1,46.829805081103345,50.652062863319834,6.9159921563939575,77.01950856696297,-1.161204869935392,0.1487897244990306,0-5%
AAPL,25.010592051573937,4.834430798798604,6.006611911149219,3,1,26.062929972012515,32.41949316394194,4.287771720527944,70.23272225196278,-1.0730966330050977,0.22255811291155767,0-5%
AAPL,6.006611911149219,16.454775319935568,5.838463135755002,11,0,-6.3157928168309585,12.095768869044543,-6.312659920422536,63.00395457741705,-0.8818181239305584,1.8880733548654896,10-20%
AAPL,5.838463135755002,22.44919485787471,27.93599591738804,14,0,4.9580491567922165,35.30549187638577,4.955545132213812,42.26480985238292,1.202181097725849,3.237282236738171,>20%
AAPL,27.93599591738804,6.5075748023560145,16.037563560757924,5,1,38.743069679152626,48.35381257972781,38.72367314431304,59.29119206004711,-0.39567068177069703,0.65340806229454,5-10%
AAPL,16.037563560757924,1.1881481530843472,24.113618103903374,3,1,42.25726631542511,43.91841849487322,23.461734183554416,65.77831049779704,-0.6480313792813629,-0.2861777900430363,0-5%
AAPL,24.113618103903374,2.9980917224576085,41.87766228723017,9,1,70.76017522392303,75.98949994591861,7.677442787349564,71.08634778646902,-0.7894733420223347,0.36719734268872345,0-5%
AAPL,41.87766228723017,16.225261077428488,10.010897946730914,12,0,30.706358330052645,55.980890268012324,23.030316040154553,74.63151829840501,-1.2139957601035438,1.1564930419287107,10-20%
AAPL,10.010897946730914,10.181669683249082,6.941255203430302,14,0,5.618602616255739,17.547035124798768,5.615768314947633,57.50155106687633,-0.4316771877058887,1.3015029531112567,10-20%
AAPL,6.941255203430302,0.9886533088858637,17.105146532470933,11,1,23.945586356198394,25.13371360964073,25.6060142104404,51.61056853250249,0.2304701129686547,0.5037255678713249,0-5%
AAPL,17.105146532470933,6.131828384720167,12.890995174980407,5,1,24.04481674150323,32.10116532162549,18.62608284474603,68.52263165882725,-0.845501124661615,0.5236169647057064,5-10%
AAPL,12.890995174980407,7.66861992407973,3.069102445372301,4,0,7.382856355553895,16.255735468500863,12.834549677392925,69.64739465901624,-1.0743086346520283,0.5282474126653557,5-10%
AAPL,3.069102445372301,7.462682381017396,-0.5879531703328698,9,0,-5.233391648438258,2.363104389911108,-5.23079995261404,53.951722436313254,0.09549903509603373,1.0537947641397964,5-10%
AAPL,-0.5879531703328698,7.0012803260346566,7.915090268273271,4,1,-0.28041547284363527,7.18060007377338,-0.28030026510721395,41.28885360323404,0.8773266470141791,1.6660861486947767,5-10%
AAPL,7.915090268273271,4.515408284403317,11.017513691708707,10,1,14.344981017652122,19.704650114000074,14.337783527143323,50.06186711235045,0.16950159363297837,0.8744612107118462,0-5%
AAPL,20.187789078182767,4.061152311966609,4.59109068798234,2,1,20.55061873808679,25.60571947064306,10.80745159141796,78.11568695119101,-1.055325456864682,-0.10569305256725132,0-5%
AAPL,4.59109068798234,2.69146225772103,3.5936038539126143,2,1,5.383489406094068,8.249680153794893,5.380772661391031,67.81020451723361,-0.7374749933931014,0.03438434739629791,0-5%
AAPL,3.5936038539126143,2.32372690354381,6.809819837071078,2,1,8.026981003554313,10.54814163909318,8.022942513052556,64.72770978773424,-0.661101808051288,0.20127224343672787,0-5%
AAPL,6.809819837071078,11.200461279155691,9.652154659682614,19,0,3.9513704826780494,17.019268839473522,13.891722511426941,70.46992627844661,-1.0011066643846933,1.117798606070232,10-20%
AAPL,9.652154659682614,1.81556278395828,17.316423172864454,1,1,26.254446071629456,28.539985778717067,13.404528397150518,66.98366739685994,-0.7968411336483531,-0.30081194130091954,0-5%
AAPL,17.316423172864454,3.4084473118996588,5.861559321497607,5,1,19.909942114389374,24.092994911001085,5.33448391527076,70.32834459262307,-0.7602859344780882,0.12903012637210667,0-5%
AAPL,5.861559321497607,10.061214322815015,9.070662111751515,13,0,3.7968328596741534,15.363903673782053,3.794909443244321,61.90124428679009,-0.4879303529688135,1.1703399505119951,10-20%
AAPL,9.070662111751515,7.680958350291872,2.1445189360778274,10,0,2.80237022003926,11.309703114443492,2.8009440349292536,59.341043421094255,-0.4637882504140101,0.9393325842873747,5-10%
AAPL,2.1445189360778274,9.390603989389069,18.025501284972027,7,1,9.185589450639544,20.45658050942903,9.180971655914227,47.26504288608505,0.40567565297280855,1.7187444565984722,5-10%
AAPL,18.025501284972027,22.60224276812641,8.08199045857104,36,0,-1.318084228680446,27.464311037504096,-1.3174501865660937,65.22121692493906,-0.6639341967221263,1.979213418474572,>20%
AAPL,8.08199045857104,12.541193136490072,8.91896534004598,11,0,2.9080692147296174,17.62178572640277,2.9065901801222482,48.11841202725995,0.5326065799795509,1.9765763044987,10-20%
