ticker,pole,flag_depth,retrace,flag_bars,run_to_top_brk,run_to_top_flag,rsi_at_top,mr_at_top,next_pb,resume,leg2,fwd10,entry_brk,top_px,nl_px,leg2top_px
MSFT,9.039493244924362,4.2852460084815736,0.5169106724616789,3,4.305687531445929,9.905081857492654,62.188222847523065,-0.8956352324510187,11.362732930953728,1,14.277126889653013,0.1946147878673976,215.80999755859375,225.2100067138672,199.6199951171875,228.1199951171875
MSFT,16.192669260820562,3.9437068279618486,0.28298597083788646,11,3.3912534526494067,10.743000289341115,61.364632778697725,-0.21849072763588837,11.386032427122114,0,5.0797473514546665,0.8152394120994444,255.13999938964844,263.9200134277344,233.8699951171875,245.75
MSFT,26.172784164417322,11.255242107287433,0.5425885240943201,15,4.477070904361352,18.870233641315142,68.75094485825596,-0.8768513306638542,3.5743537399968677,0,3.5932376760525297,3.1743174854816703,279.42999267578125,292.0799865722656,281.6400146484375,291.760009765625
MSFT,18.862162393930365,3.5743537399968677,0.2252421571948579,2,14.572339152719533,20.16019029600879,72.13801359507552,-1.1677135574027415,4.743619350899329,1,8.9829461149467,5.735180526608774,295.3699951171875,338.55999755859375,322.5,351.4700012207031
MSFT,14.821284399513985,5.608099827186475,0.43446249855333663,7,1.2669667671885987,8.408790091198565,64.96575164790019,-1.0159937292234158,3.0755303316330322,0,2.8258705333227496,-1.0582757130618514,425.2200012207031,430.82000732421875,417.57000732421875,429.3699951171875
MSFT,21.73010376473404,8.229191016109368,0.4609919433134705,6,3.521432444610978,17.112884320125335,72.85539579723729,-1.0744749290107307,,0,,-13.215174415987995,450.239990234375,466.32000732421875,,
GOOGL,24.760713686476173,4.459635151845495,0.2247056653417177,8,2.9759538651715713,7.88212496841782,61.21261369482568,,9.213978191618795,1,13.402103429692659,1.3680098607707691,15.018519401550293,15.472972869873047,14.047296524047852,15.929929733276367
GOOGL,13.402103429692666,3.7812605103694725,0.319951937202267,1,4.635674355096281,9.380361750433835,75.07142126645682,,7.958231250202555,0,3.9033270894513805,-2.2319361783558533,16.02227210998535,16.77302360534668,15.438187599182129,16.040790557861328
GOOGL,8.847754654096345,2.7290507820402192,0.335736083984375,5,1.1321013807277402,4.629372116399439,60.20258811142886,,5.091898180673594,1,10.903613754241714,-0.09864453886897495,15.475225448608398,15.658158302307129,14.860860824584961,16.481231689453125
GOOGL,14.638366430487826,4.539847581430366,0.35553195983305796,8,0.9026147589601574,6.990233173447819,69.32560328878614,-0.9051329679962743,6.641616125158177,1,16.311533300567802,-4.534060398023099,18.46771812438965,18.643644332885742,17.405405044555664,20.24449348449707
GOOGL,16.311533300567806,3.0371930512170544,0.21657104467584817,4,2.6888903841713,7.548163508243006,71.77439261705273,-1.1218629210112592,9.80331510671826,1,20.931089635286426,-1.6688928901223532,20.55805778503418,21.12112045288086,19.05055046081543,23.03803825378418
GOOGL,23.55215580812154,3.5064129903119454,0.18394277264302616,8,4.384335334654338,8.637560869842858,75.87926436697867,-1.223302807620887,3.1511171543828373,1,10.398054561949355,3.7029320839214064,26.174423217773438,27.335084915161133,26.473724365234375,29.226476669311523
GOOGL,8.687560869842851,3.1511171543828373,0.39422715150562837,3,6.062009934290996,10.348054561949354,71.158524356579,-1.1453373746221436,7.3311709758820855,1,13.54652613440721,3.4744049837100333,27.54304313659668,29.226476669311523,27.083833694458008,30.75275230407715
GOOGL,13.025098377225477,5.037565186841982,0.4371339734524025,5,1.6089014846088767,8.534292912789414,66.23870401518231,-0.625485237059684,3.953663387109262,1,6.434189503174514,-1.005234246819442,29.296499252319336,29.782499313354492,28.604999542236328,30.445499420166016
GOOGL,8.800476434749635,3.953663387109262,0.4887922413854533,3,0.5779804390151522,6.384189503174515,61.2406451767291,-0.48366729048873003,6.808887992326877,0,5.350249987210387,-5.207319155073986,30.25550079345703,30.445499420166016,28.372499465942383,29.890499114990234
GOOGL,9.835544026234643,3.9783016153553086,0.4442651276406111,5,4.2250608875573805,9.780511055941282,71.59155037405463,-0.855462326157631,5.636143288716463,0,5.732921565353255,0.3361399675830157,27.964500427246094,29.15999984741211,27.51650047302246,29.0939998626709
GOOGL,10.413353867674873,3.3114266302774205,0.3511123553292836,9,1.3538477188501596,5.189703103590321,58.912478711670914,-0.37279825293988916,11.094255503446467,0,5.346988271541786,-9.24615126389724,39.0,39.54750061035156,35.15999984741211,37.040000915527344
GOOGL,9.416483365132605,4.207208912406351,0.48886403355470115,12,5.01415704675387,9.749649400702836,62.30627335780797,-0.39566027656960007,6.337941534724482,0,5.658519939772844,2.329100451517463,41.260501861572266,43.349998474121094,40.602500915527344,42.900001525878906
GOOGL,9.929585037206204,3.8600394055151206,0.42734165474746955,4,4.432091363639085,10.483425919686468,63.96460479600728,-0.6429599142573373,7.192590501573351,1,8.397517386915677,1.0138672721350606,51.68349838256836,54.0,50.11600112915039,54.324501037597656
GOOGL,8.85700179350271,3.2238965704235256,0.3962330853383197,12,0.6953322524175964,4.872620936796829,63.96460479600728,-0.6429599142573373,7.192590501573351,1,8.397517386915677,-1.8693835599036035,53.60049819946289,54.0,50.11600112915039,54.324501037597656
GOOGL,8.397517386915686,3.1100197586631464,0.4014501016557699,8,9.705206118837022,13.752609358825712,81.46829480778838,-1.2811893150580618,16.77796793947636,0,14.769314497732534,4.072302548213003,54.57600021362305,59.900001525878906,49.849998474121094,57.212501525878906
GOOGL,10.939686688342164,4.92510277148676,0.4994561306393579,10,5.808151608101592,12.96971967565385,70.8241320185367,-0.7992233109446478,7.94180530182237,1,16.75933219019221,2.1383277120043953,56.75,60.074501037597656,55.30350112915039,64.5719985961914
GOOGL,11.833357589927257,4.0974946403738475,0.3872413893160781,4,1.6677382308095845,6.573431855877171,59.98675355693731,-0.16617749816824356,4.649378832184033,1,8.25313255566973,1.7741437720744102,54.95600128173828,55.900001525878906,53.30099868774414,57.70000076293945
GOOGL,9.692019188369072,4.693888967070558,0.531243437138324,3,2.2375183919959687,7.856377215490301,62.713883157479664,-0.571043893060282,3.009718327852314,1,12.875203039075034,-0.09888097451915545,56.63349914550781,57.92900085449219,56.18550109863281,63.419498443603516
GOOGL,12.645163418629506,5.403245266188885,0.4813298380186131,3,1.4135556399748672,7.786568099939423,67.91435306757492,-0.9916769359861285,34.09266259550325,0,27.865828772058986,-8.109178839532593,75.43299865722656,76.53700256347656,50.44350051879883,64.5
GOOGL,27.865828772058993,6.5891472868217065,0.3023512365709435,2,5.414983331838358,17.42136412814445,66.38265927698077,-0.694558319214905,6.515575331495706,1,11.295239749093078,0.4582024942613838,67.10900115966797,70.77649688720703,66.16500091552734,73.63849639892578
GOOGL,17.47136412814445,6.515575331495706,0.43808458037774084,3,3.566229150765049,11.245239749093077,67.79684819950478,-0.7373744767148697,5.90519320199193,1,6.493716842992048,2.1605910409883355,71.06849670410156,73.63849639892578,69.29000091552734,73.78949737548828
GOOGL,10.827988113468846,5.03266659743749,0.5151098320343188,12,12.373661675229325,20.3950749673148,69.96155319402786,-0.9729444026356872,5.87321756555084,1,7.814960889863132,9.662093684480656,80.80549621582031,90.84449768066406,85.50900268554688,92.19149780273438
GOOGL,20.44507496731481,5.87321756555084,0.34600026222111174,10,0.983442549044028,7.764960889863132,66.33654959189778,-0.9693007913594657,8.12602141525245,0,5.576745316389298,-3.7140337101884358,91.24849700927734,92.19149780273438,84.69999694824219,89.42350006103516
