event_type,name,direction,loc,ts,outcome_fwd6_pct
structure,bull_flag,long,3531,2025-06-27,-1.7644435233137963
structure,double_bottom,long,3531,2025-06-27,-1.7644435233137963
candlestick,tweezer_top,short,1768,2018-06-21,-1.7581621935291563
candlestick,bearish_engulfing,short,1768,2018-06-21,-1.7581621935291563
candlestick,marubozu,long,2155,2020-01-06,-1.7573332208564802
structure,double_bottom,long,1203,2016-03-24,1.7565865123241653
candlestick,marubozu,long,1203,2016-03-24,1.7565865123241653
candlestick,bullish_harami,long,2088,2019-09-30,-1.7512477519368943
candlestick,tweezer_bottom,long,2088,2019-09-30,-1.7512477519368943
candlestick,tweezer_top,short,2210,2020-03-25,1.749350940740467
candlestick,tweezer_top,short,534,2013-07-29,-1.7477943049474667
candlestick,bearish_harami,short,534,2013-07-29,-1.7477943049474667
candlestick,bearish_engulfing,short,3537,2025-07-08,1.7459891595541646
candlestick,tweezer_top,short,3537,2025-07-08,1.7459891595541646
candlestick,tweezer_bottom,long,727,2014-05-05,-1.7448749347069117
candlestick,marubozu,short,815,2014-09-09,-1.7437360874889722
structure,double_top,short,815,2014-09-09,-1.7437360874889722
structure,double_top,short,815,2014-09-09,-1.7437360874889722
candlestick,bullish_harami,long,1829,2018-09-18,1.7413281250921224
candlestick,tweezer_bottom,long,1310,2016-08-25,1.7412690347984494
candlestick,bearish_harami,short,3539,2025-07-10,1.7412087067506583
candlestick,hanging_man,short,3539,2025-07-10,1.7412087067506583
candlestick,hammer,long,674,2014-02-18,1.739001370227543
structure,bull_flag,long,298,2012-08-16,1.734625155665465
structure,double_bottom,long,298,2012-08-16,1.734625155665465
candlestick,three_black_crows,short,337,2012-10-11,-1.727953770031963
candlestick,bullish_harami,long,1579,2017-09-20,-1.72727342569311
structure,hs_bottom,long,1402,2017-01-06,1.7248974427788215
structure,double_bottom,long,1402,2017-01-06,1.7248974427788215
candlestick,evening_star,short,1508,2017-06-09,1.7233770350790247
candlestick,tweezer_top,short,1508,2017-06-09,1.7233770350790247
candlestick,dark_cloud_cover,short,1357,2016-11-01,-1.722663092987477
candlestick,bullish_engulfing,long,2582,2021-09-15,-1.7201855503535768
candlestick,bullish_harami,long,3415,2025-01-08,1.7152106761100385
