event_type,name,direction,loc,ts,outcome_fwd6_pct
candlestick,bullish_harami,long,2910,2023-01-04,5.579299634144088
candlestick,tweezer_bottom,long,764,2014-06-26,5.577557326421835
candlestick,bearish_engulfing,short,1380,2016-12-05,5.572359817655304
candlestick,bullish_engulfing,long,3385,2024-11-22,5.559663745058003
structure,bull_flag,long,2235,2020-04-30,5.558208906853658
candlestick,marubozu,short,2821,2022-08-26,-5.555553483167024
candlestick,bearish_engulfing,short,2821,2022-08-26,-5.555553483167024
structure,bull_flag,long,2349,2020-10-12,-5.538584650431144
candlestick,marubozu,long,2313,2020-08-20,5.5231461732628215
candlestick,bullish_engulfing,long,935,2015-03-03,-5.504021886972903
candlestick,hanging_man,short,935,2015-03-03,-5.504021886972903
candlestick,marubozu,long,1128,2015-12-04,-5.502810627183283
structure,hs_bottom,long,1128,2015-12-04,-5.502810627183283
candlestick,hanging_man,short,872,2014-11-28,-5.490623696746676
candlestick,tweezer_top,short,872,2014-11-28,-5.490623696746676
structure,double_top,short,3351,2024-10-07,5.485138494381732
candlestick,bearish_engulfing,short,532,2013-07-25,5.482323758396716
candlestick,bearish_engulfing,short,2601,2021-10-12,5.476644972681148
candlestick,shooting_star,short,2639,2021-12-06,5.450032729048886
candlestick,bullish_engulfing,long,2570,2021-08-27,5.444142668645038
candlestick,shooting_star,short,1664,2018-01-23,-5.4281523806995615
candlestick,tweezer_top,short,3410,2024-12-31,-5.418893125410344
candlestick,bullish_engulfing,long,3634,2025-11-21,5.414568763415865
candlestick,tweezer_bottom,long,3634,2025-11-21,5.414568763415865
candlestick,shooting_star,short,892,2014-12-29,-5.407781111465645
candlestick,bearish_harami,short,892,2014-12-29,-5.407781111465645
structure,bear_flag,short,1237,2016-05-12,5.401820988081794
candlestick,tweezer_top,short,2275,2020-06-26,5.389813447789855
candlestick,tweezer_top,short,1609,2017-11-01,5.386785023693684
candlestick,bearish_engulfing,short,1609,2017-11-01,5.386785023693684
candlestick,shooting_star,short,2278,2020-07-01,5.3747516166916265
candlestick,tweezer_top,short,528,2013-07-19,5.374747062557567
candlestick,marubozu,long,1075,2015-09-21,-5.338079658667203
candlestick,tweezer_top,short,3549,2025-07-24,-5.32372282768725
candlestick,hammer,long,2840,2022-09-23,-5.304790345059836
candlestick,tweezer_bottom,long,2589,2021-09-24,-5.295398091654309
candlestick,bearish_harami,short,88,2011-10-17,-5.290608640520195
candlestick,piercing,long,2928,2023-01-31,5.2879653737885315
candlestick,morning_star,long,104,2011-11-08,-5.28271773451132
candlestick,tweezer_top,short,1944,2019-03-06,5.277327085495294
structure,bull_flag,long,589,2013-10-15,5.269915542257305
candlestick,marubozu,long,921,2015-02-10,5.26962832492518
candlestick,tweezer_top,short,276,2012-07-17,-5.267410678617599
candlestick,bearish_engulfing,short,74,2011-09-27,-5.262231769846665
candlestick,shooting_star,short,445,2013-03-21,-5.261410788381743
structure,double_bottom,long,3559,2025-08-07,5.253827942883875
candlestick,hanging_man,short,3559,2025-08-07,5.253827942883875
candlestick,tweezer_top,short,102,2011-11-04,-5.241854750712957
candlestick,bearish_harami,short,102,2011-11-04,-5.241854750712957
candlestick,tweezer_top,short,3503,2025-05-16,-5.230515989912702
candlestick,bullish_harami,long,346,2012-10-24,-5.221856475181511
candlestick,bullish_harami,long,428,2013-02-26,-5.191886397286187
candlestick,dark_cloud_cover,short,1148,2016-01-05,-5.179631722563688
candlestick,morning_star,long,150,2012-01-17,5.17070761250907
structure,double_top,short,1133,2015-12-11,-5.16875636892322
candlestick,bearish_harami,short,3501,2025-05-14,-5.166486660435138
candlestick,tweezer_top,short,3501,2025-05-14,-5.166486660435138
candlestick,bullish_engulfing,long,2470,2021-04-07,5.160280215309982
structure,double_bottom,long,2470,2021-04-07,5.160280215309982
candlestick,bullish_harami,long,503,2013-06-13,-5.151850434463891
candlestick,tweezer_top,short,1107,2015-11-04,-5.147539983030225
candlestick,tweezer_bottom,long,3659,2025-12-30,-5.141342726567158
candlestick,shooting_star,short,3685,2026-02-06,-5.1200886251903235
candlestick,tweezer_top,short,2259,2020-06-04,5.112925072681864
structure,hs_top,short,3336,2024-09-16,5.10816726092613
candlestick,shooting_star,short,2230,2020-04-23,5.10490077709252
candlestick,bearish_harami,short,2230,2020-04-23,5.10490077709252
candlestick,hanging_man,short,3725,2026-04-07,5.100588826738166
candlestick,tweezer_top,short,2483,2021-04-26,-5.099467550721995
candlestick,tweezer_bottom,long,421,2013-02-14,-5.098694037495631
candlestick,inverted_hammer,long,421,2013-02-14,-5.098694037495631
candlestick,bullish_engulfing,long,3500,2025-05-13,-5.090873390671737
candlestick,bearish_engulfing,short,2189,2020-02-25,5.088865712798093
candlestick,bearish_engulfing,short,2146,2019-12-20,5.085167238379808
candlestick,hanging_man,short,2800,2022-07-28,5.0842069842291915
candlestick,bullish_harami,long,614,2013-11-19,5.08324586561484
candlestick,tweezer_bottom,long,614,2013-11-19,5.08324586561484
candlestick,evening_star,short,2090,2019-10-02,5.083115309988046
candlestick,bullish_engulfing,long,721,2014-04-25,5.073948589884038
candlestick,marubozu,long,721,2014-04-25,5.073948589884038
structure,double_bottom,long,1480,2017-05-01,5.055262361539607
structure,double_bottom,long,1480,2017-05-01,5.055262361539607
candlestick,tweezer_top,short,2137,2019-12-09,5.053944835810247
candlestick,bullish_engulfing,long,2728,2022-04-13,-5.05281744058161
candlestick,tweezer_bottom,long,2728,2022-04-13,-5.05281744058161
candlestick,tweezer_bottom,long,3302,2024-07-29,-5.044909039818489
candlestick,hanging_man,short,857,2014-11-06,5.041401573859209
candlestick,inverted_hammer,long,2488,2021-05-03,-5.002255892461336
candlestick,inverted_hammer,long,2198,2020-03-09,-5.0005681128300745
candlestick,bullish_engulfing,long,2782,2022-07-01,4.9881294896075925
candlestick,dark_cloud_cover,short,1161,2016-01-25,-4.9879313784161186
candlestick,shooting_star,short,876,2014-12-04,-4.987440136270806
candlestick,bullish_harami,long,3167,2024-01-12,4.980633927514021
candlestick,bearish_harami,short,3571,2025-08-25,4.978868364264018
candlestick,shooting_star,short,3571,2025-08-25,4.978868364264018
candlestick,bearish_engulfing,short,171,2012-02-15,4.971155717915606
candlestick,tweezer_bottom,long,2054,2019-08-12,4.928174926858963
candlestick,tweezer_bottom,long,884,2014-12-16,4.927402469536739
candlestick,inverted_hammer,long,884,2014-12-16,4.927402469536739
candlestick,marubozu,short,1142,2015-12-24,-4.92455776630422
candlestick,tweezer_top,short,3550,2025-07-25,-4.9233208055453295
candlestick,marubozu,long,1160,2016-01-22,-4.920132078347309
structure,double_top,short,778,2014-07-17,4.919972082102746
candlestick,tweezer_top,short,2525,2021-06-24,4.909679088494111
candlestick,bearish_engulfing,short,138,2011-12-28,4.907609319560013
candlestick,tweezer_top,short,138,2011-12-28,4.907609319560013
candlestick,tweezer_bottom,long,3658,2025-12-29,-4.905765164480109
candlestick,tweezer_bottom,long,3666,2026-01-09,-4.884912830113909
candlestick,tweezer_bottom,long,2912,2023-01-06,4.875796607232492
candlestick,tweezer_bottom,long,462,2013-04-16,-4.875192664626571
candlestick,inverted_hammer,long,508,2013-06-20,-4.872372416137267
structure,double_top,short,508,2013-06-20,-4.872372416137267
candlestick,bullish_harami,long,779,2014-07-18,4.860739513985837
candlestick,marubozu,long,1680,2018-02-14,4.857504403414789
candlestick,three_white_soldiers,long,1680,2018-02-14,4.857504403414789
candlestick,hammer,long,2945,2023-02-24,4.853108030370304
candlestick,inverted_hammer,long,2849,2022-10-06,-4.8476848985929974
structure,double_top,short,1023,2015-07-08,4.84620610818403
candlestick,marubozu,short,1023,2015-07-08,4.84620610818403
candlestick,tweezer_top,short,3384,2024-11-21,4.844211385639177
candlestick,bearish_harami,short,3384,2024-11-21,4.844211385639177
candlestick,hammer,long,3667,2026-01-12,-4.84150090432877
candlestick,tweezer_bottom,long,3667,2026-01-12,-4.84150090432877
candlestick,bearish_engulfing,short,1698,2018-03-13,-4.834137294677848
candlestick,bearish_harami,short,3728,2026-04-10,4.825697280587257
candlestick,bullish_harami,long,1716,2018-04-09,4.816231869700981
candlestick,inverted_hammer,long,1716,2018-04-09,4.816231869700981
candlestick,bearish_engulfing,short,2796,2022-07-22,4.81536656842709
candlestick,evening_star,short,1285,2016-07-21,4.807400950041086
candlestick,shooting_star,short,1285,2016-07-21,4.807400950041086
candlestick,hanging_man,short,36,2011-08-03,-4.806783839101147
candlestick,dark_cloud_cover,short,2194,2020-03-03,-4.800917425967028
candlestick,bearish_harami,short,2056,2019-08-14,4.789152509922165
candlestick,shooting_star,short,2056,2019-08-14,4.789152509922165
candlestick,three_black_crows,short,2900,2022-12-19,-4.782046109510087
structure,double_top,short,2900,2022-12-19,-4.782046109510087
structure,hs_top,short,2900,2022-12-19,-4.782046109510087
candlestick,bearish_harami,short,1504,2017-06-05,-4.7683990691474065
candlestick,bullish_harami,long,1381,2016-12-06,4.765807765898112
candlestick,bearish_harami,short,2392,2020-12-11,4.754506895935336
structure,double_bottom,long,845,2014-10-21,4.752605698421288
candlestick,hanging_man,short,845,2014-10-21,4.752605698421288
structure,double_bottom,long,845,2014-10-21,4.752605698421288
candlestick,morning_star,long,278,2012-07-19,-4.746716017789981
structure,double_bottom,long,2640,2021-12-07,4.743551071039034
structure,bull_flag,long,2640,2021-12-07,4.743551071039034
candlestick,tweezer_top,short,780,2014-07-21,4.726415474367379
candlestick,dark_cloud_cover,short,780,2014-07-21,4.726415474367379
candlestick,bearish_harami,short,3765,2026-06-03,-4.715401412468278
candlestick,bullish_engulfing,long,736,2014-05-16,4.706197708479862
candlestick,tweezer_top,short,638,2013-12-24,-4.701676805547795
candlestick,tweezer_top,short,2484,2021-04-27,-4.680402793883268
candlestick,hammer,long,1134,2015-12-14,-4.6674963045121345
candlestick,hammer,long,794,2014-08-08,4.665406267683844
candlestick,bearish_harami,short,2045,2019-07-30,-4.665200474237144
structure,double_bottom,long,1983,2019-05-01,-4.655141009342928
candlestick,tweezer_top,short,2966,2023-03-27,4.6436733385147155
structure,double_top,short,1863,2018-11-05,-4.643087841850547
candlestick,shooting_star,short,2431,2021-02-09,-4.632003564011694
candlestick,tweezer_top,short,2148,2019-12-24,4.629403092380761
candlestick,hanging_man,short,2148,2019-12-24,4.629403092380761
candlestick,tweezer_top,short,1192,2016-03-09,4.628164733049289
candlestick,hanging_man,short,2795,2022-07-21,4.60893989186543
candlestick,shooting_star,short,3016,2023-06-07,4.60577372920945
candlestick,tweezer_top,short,2378,2020-11-20,4.584971067597713
candlestick,bearish_engulfing,short,2378,2020-11-20,4.584971067597713
candlestick,tweezer_bottom,long,101,2011-11-03,-4.577364155958551
candlestick,hanging_man,short,2111,2019-10-31,4.574698662525031
candlestick,morning_star,long,858,2014-11-07,4.568384212409731
candlestick,dark_cloud_cover,short,152,2012-01-19,4.565752480309006
candlestick,tweezer_bottom,long,3460,2025-03-17,4.55607476635514
structure,double_top,short,2187,2020-02-21,-4.548791180209986
candlestick,marubozu,long,861,2014-11-12,4.548312412219102
candlestick,bullish_engulfing,long,860,2014-11-11,4.530539069247224
candlestick,marubozu,long,1484,2017-05-05,4.524697858883455
candlestick,shooting_star,short,105,2011-11-09,-4.520844804905418
candlestick,bullish_engulfing,long,3445,2025-02-24,-4.520442392484203
candlestick,hammer,long,3417,2025-01-13,-4.509382397892725
