event_type,name,direction,loc,ts,outcome_fwd6_pct
structure,bull_flag,long,3292,2025-06-24,0.19236100726002975
candlestick,inverted_hammer,long,1028,2016-06-21,-0.1923357200483057
candlestick,shooting_star,short,2987,2024-04-04,0.19180702321198279
candlestick,hammer,long,1850,2019-09-26,0.1887714933865167
candlestick,hanging_man,short,1715,2019-03-15,0.18676802420372385
candlestick,bullish_engulfing,long,2374,2021-10-25,-0.18559002847960646
candlestick,bullish_harami,long,1852,2019-09-30,-0.18531099936070405
candlestick,hanging_man,short,1255,2017-05-16,0.17358426288882764
candlestick,tweezer_top,short,2849,2023-09-15,0.1731507501911985
candlestick,piercing,long,2425,2022-01-06,-0.16844058623198777
candlestick,tweezer_top,short,532,2014-07-02,-0.16553892461009717
structure,hs_top,short,977,2016-04-08,-0.16270479042267177
structure,double_top,short,977,2016-04-08,-0.16270479042267177
candlestick,hammer,long,1322,2017-08-21,0.1609275684976668
candlestick,tweezer_bottom,long,1322,2017-08-21,0.1609275684976668
candlestick,tweezer_bottom,long,3338,2025-08-28,0.1584325151594491
candlestick,bearish_harami,short,1380,2017-11-10,0.15689721436904874
candlestick,tweezer_top,short,952,2016-03-03,-0.15513612530086257
candlestick,bearish_engulfing,short,952,2016-03-03,-0.15513612530086257
candlestick,bullish_harami,long,887,2015-11-27,0.15173415527732
candlestick,bearish_harami,short,1895,2019-11-29,-0.14878151788628388
structure,double_top,short,2829,2023-08-17,0.143815520493899
candlestick,hanging_man,short,2048,2020-07-10,0.14281259814202285
candlestick,bullish_engulfing,long,2048,2020-07-10,0.14281259814202285
candlestick,bearish_engulfing,short,345,2013-10-03,-0.14233366081710225
candlestick,bearish_harami,short,806,2015-08-04,0.13821484816806925
candlestick,bullish_harami,long,2161,2020-12-18,0.13748367988561427
candlestick,bullish_engulfing,long,1212,2017-03-15,-0.1359880043989695
candlestick,evening_star,short,377,2013-11-18,0.13091327994033658
candlestick,bullish_engulfing,long,875,2015-11-10,-0.1297442445478571
structure,double_top,short,1229,2017-04-07,0.12786470814828882
candlestick,bullish_engulfing,long,3043,2024-06-25,-0.125345601407562
candlestick,shooting_star,short,756,2015-05-22,-0.12416001115517121
candlestick,bullish_harami,long,3128,2024-10-24,-0.10920710844860332
candlestick,tweezer_bottom,long,3128,2024-10-24,-0.10920710844860332
candlestick,hanging_man,short,703,2015-03-09,-0.10070723639981713
candlestick,bullish_engulfing,long,3180,2025-01-10,0.09743068804043507
candlestick,tweezer_top,short,1180,2017-01-27,-0.09078160374984358
candlestick,hanging_man,short,1180,2017-01-27,-0.09078160374984358
