event_type,name,direction,loc,ts,outcome_fwd6_pct
candlestick,piercing,long,1775,2018-07-02,2.183781820867499
candlestick,hanging_man,short,3515,2025-06-04,2.1702380713028
candlestick,tweezer_top,short,3515,2025-06-04,2.1702380713028
candlestick,bullish_engulfing,long,599,2013-10-29,-2.1667755961442876
candlestick,hammer,long,599,2013-10-29,-2.1667755961442876
candlestick,morning_star,long,2036,2019-07-17,2.162504613555965
candlestick,hanging_man,short,2289,2020-07-17,2.1565482364854303
candlestick,morning_star,long,1419,2017-02-01,2.1325060735535204
candlestick,hanging_man,short,857,2014-11-06,-2.126612287895022
structure,double_bottom,long,857,2014-11-06,-2.126612287895022
candlestick,tweezer_top,short,579,2013-10-01,-2.122186076124525
structure,bear_flag,short,1170,2016-02-05,2.1188042626681862
structure,double_top,short,982,2015-05-08,2.112345172424252
candlestick,bullish_harami,long,2190,2020-02-26,2.1072336866637666
structure,double_bottom,long,436,2013-03-08,-2.1060804644141196
candlestick,bullish_engulfing,long,2262,2020-06-09,2.1003818703614328
candlestick,bearish_harami,short,623,2013-12-03,-2.0965687643336106
candlestick,bearish_harami,short,2884,2022-11-25,2.089736588947976
candlestick,tweezer_top,short,2884,2022-11-25,2.089736588947976
candlestick,bearish_engulfing,short,1289,2016-07-27,2.0870514468682106
candlestick,evening_star,short,1979,2019-04-25,-2.0865624630400816
candlestick,tweezer_top,short,1184,2016-02-26,2.083332862968394
candlestick,inverted_hammer,long,3056,2023-08-04,-2.074758162026277
candlestick,bearish_harami,short,3286,2024-07-05,2.0742275867212276
candlestick,shooting_star,short,3661,2026-01-02,-2.0704281364789354
candlestick,bearish_harami,short,1598,2017-10-17,-2.0682700612811113
candlestick,bullish_engulfing,long,808,2014-08-28,2.0629170519143236
candlestick,tweezer_top,short,3049,2023-07-26,-2.0615160643724715
structure,bear_flag,short,208,2012-04-10,-2.0480256845505016
structure,hs_top,short,208,2012-04-10,-2.0480256845505016
structure,double_top,short,1552,2017-08-11,2.0453978578772087
candlestick,bearish_harami,short,966,2015-04-16,-2.045353594141412
candlestick,hanging_man,short,169,2012-02-13,-2.0433431687762895
structure,bull_flag,long,2801,2022-07-29,-2.0371130157877384
candlestick,inverted_hammer,long,314,2012-09-10,2.0331378498395565
candlestick,marubozu,long,1490,2017-05-15,2.0251680273206287
candlestick,tweezer_top,short,2303,2020-08-06,2.0157943714747257
candlestick,hanging_man,short,2303,2020-08-06,2.0157943714747257
structure,double_bottom,long,407,2013-01-25,-2.0145120252965754
candlestick,bullish_engulfing,long,315,2012-09-11,2.0089337784404853
candlestick,tweezer_bottom,long,315,2012-09-11,2.0089337784404853
candlestick,bullish_harami,long,448,2013-03-26,-1.9999980926513672
candlestick,bearish_engulfing,short,1665,2018-01-24,1.993211683100899
candlestick,tweezer_top,short,1665,2018-01-24,1.993211683100899
candlestick,dark_cloud_cover,short,301,2012-08-21,-1.9849367105546163
candlestick,bullish_engulfing,long,675,2014-02-19,1.9845652228914692
candlestick,hammer,long,1063,2015-09-02,1.981096336887928
candlestick,bearish_engulfing,short,831,2014-10-01,-1.9704440568819481
